date,device,failure,metric1,metric2,metric3,metric4,metric5,metric6,metric7,metric8,metric9
01-02-2015,S1F0S49E,0,138968368,0,0,0,8,244899,0,0,0
01-02-2015,S1F0S4CA,0,10643528,712,0,69,12,189198,0,0,0
01-02-2015,S1F0S4EG,0,44853088,0,0,0,6,238024,0,0,0
01-02-2015,S1F0S4G4,0,4021736,0,0,0,7,192396,0,0,0
01-02-2015,S1F0S4GB,0,111942136,0,0,0,6,383380,0,0,0
01-02-2015,S1F0S4MG,0,204897784,0,0,0,13,241041,0,0,0
01-02-2015,S1F0S4QZ,0,60803272,0,0,0,7,331634,0,0,0
01-02-2015,S1F0S4T6,0,91453488,0,0,0,9,244883,0,0,0
01-02-2015,S1F0S4WV,0,9528848,0,0,0,10,193835,0,0,0
01-02-2015,S1F0S4Y9,0,73939168,0,0,76,10,184060,16,16,0
01-02-2015,S1F0S517,0,97061976,0,0,0,8,216085,0,0,0
01-02-2015,S1F0S52H,0,2975792,0,0,0,12,263368,0,0,0
01-02-2015,S1F0S537,0,79578896,0,0,0,8,246988,0,0,1
01-02-2015,S1F0S561,0,63040616,0,0,0,13,237580,0,0,0
01-02-2015,S1F0S57T,0,112938784,0,0,0,7,244766,0,0,0
01-02-2015,S1F0S58D,0,73473352,0,0,0,12,199331,0,0,0
01-02-2015,S1F0S5B2,0,66160792,0,0,0,8,298208,0,0,1
01-02-2015,S1F0S5CE,0,226782720,0,0,0,9,263349,0,0,0
01-02-2015,S1F0S5E9,0,120281688,0,0,0,14,243995,0,0,0
01-02-2015,S1F0S5F0,0,47571872,0,0,0,12,243638,0,0,0
01-02-2015,S1F0S5LP,0,78921952,0,21,6,8,246257,0,0,1
01-02-2015,S1F0S5NE,0,76935136,0,0,2,7,303595,0,0,0
01-02-2015,S1F0S5SR,0,191668184,0,0,6,7,211825,0,0,1
01-02-2015,S1F0S5VX,0,198598080,0,0,0,8,190810,0,0,1
01-02-2015,S1F0S5WJ,0,37209928,0,0,0,8,141568,0,0,3
01-02-2015,S1F0S5YZ,0,170406864,0,208,0,9,237000,0,0,25
01-02-2015,S1F0S613,0,175589952,0,0,0,9,193505,0,0,0
01-02-2015,S1F0S62V,0,43462984,0,0,0,8,385663,0,0,4
01-02-2015,S1F0S62Z,0,24347928,0,0,0,11,388823,0,0,1
01-02-2015,S1F0S63A,0,61989664,0,0,0,6,222946,0,0,233
01-02-2015,S1F0S649,0,120067608,0,0,0,11,245361,0,0,0
01-02-2015,S1F0S65X,0,119158024,0,0,0,8,244502,0,0,0
01-02-2015,S1F0S66R,0,77563368,0,0,0,13,237283,0,0,0
01-02-2015,S1F0S68M,0,224767264,0,0,0,11,200924,0,0,0
01-02-2015,S1F0S6AB,0,15137432,0,0,0,14,245002,0,0,0
01-02-2015,S1F0S6B7,0,222559040,0,0,0,11,192272,0,0,0
01-02-2015,S1F0S6EY,0,167090848,0,0,0,11,263479,0,0,8
01-02-2015,S1F0S6FZ,0,105114928,0,220,0,8,244120,0,0,24
01-02-2015,S1F0S6GZ,0,97202632,0,0,0,12,245387,0,0,0
01-02-2015,S1F0S6HH,0,14138264,0,0,0,8,297678,0,0,0
01-02-2015,S1F0S6L1,0,243136848,0,0,0,7,382888,0,0,0
01-02-2015,S1F0S6VR,0,193104352,0,0,0,7,236525,0,0,0
01-02-2015,S1F0S70T,0,229313552,0,0,0,9,244613,0,0,0
01-02-2015,S1F0S7B7,0,143969112,0,0,0,13,302140,0,0,0
01-02-2015,S1F0S7DN,0,115818000,0,0,0,8,299242,0,0,0
01-02-2015,S1F0SAB1,0,171843232,0,0,0,13,218450,0,0,0
01-02-2015,S1F0SAB3,0,174562560,0,0,0,9,190541,0,0,1
01-02-2015,S1F0SAC1,0,74603032,0,0,0,6,191688,0,0,2
01-02-2015,S1F0SBBW,0,197747632,0,0,0,10,190570,0,0,0
01-02-2015,S1F0SBCL,0,243476664,0,0,0,12,190251,0,0,0
01-02-2015,S1F0SBF5,0,128781992,0,0,0,6,200376,0,0,0
01-02-2015,S1F0SBHA,0,198527240,0,0,0,12,242204,0,0,1
01-02-2015,S1F0SBJA,0,200579968,0,0,0,11,242549,0,0,0
01-02-2015,S1F0SBLG,0,66611024,0,0,0,7,191935,0,0,0
01-02-2015,S1F0SBXC,0,129204800,0,0,0,17,219794,0,0,0
01-02-2015,S1F0SC17,0,98485944,0,0,0,12,216947,0,0,0
01-02-2015,S1F0SCHE,0,132796832,0,0,0,6,190935,0,0,3
01-02-2015,S1F0SCPM,0,47157384,0,0,0,7,196789,0,0,2
01-02-2015,S1F0SCT6,0,185687272,0,0,6,16,219685,0,0,0
01-02-2015,S1F0T1AC,0,221406896,7024,0,24,9,235981,0,0,0
01-02-2015,S1F0T1BB,0,73130480,0,0,0,8,302240,0,0,0
01-02-2015,S1F0T1K8,0,30873232,0,1,0,7,248955,0,0,7
01-02-2015,S1F0T22E,0,138688400,0,0,0,11,380986,0,0,0
01-02-2015,S1F0T24J,0,25656280,0,0,0,12,210882,0,0,0
